Temps t / s;Tension U_B1 / V;Tension U_A1 / V
20,74;-0,0029;2,92
20,76;-0,00155;2,915
20,78;-0,0004;2,915
20,8;0,001;2,91
20,82;0,0024;2,915
20,84;0,00385;2,92
20,86;0,0051;2,925
20,88;0,00645;2,93
20,9;0,0078;2,935
20,92;0,00925;2,945
20,94;0,01025;2,955
20,96;0,01135;2,97
20,98;0,01225;2,985
21;0,0133;3
21,02;0,01435;3,015
21,04;0,0154;3,03
21,06;0,0166;3,055
21,08;0,01805;3,07
21,1;0,0193;3,095
21,12;0,0202;3,115
21,14;0,0218;3,145
21,16;0,02225;3,17
21,18;0,0229;3,195
21,2;0,0234;3,225
21,22;0,02405;3,255
21,24;0,0249;3,28
21,26;0,02565;3,31
21,28;0,0264;3,34
21,3;0,02725;3,375
21,32;0,02795;3,41
21,34;0,0286;3,445
21,36;0,0289;3,48
21,38;0,02905;3,51
21,4;0,02925;3,545
21,42;0,02975;3,585
21,44;0,0298;3,62
21,46;0,0301;3,655
21,48;0,03025;3,69
21,5;0,03065;3,73
21,52;0,03065;3,765
21,54;0,03075;3,8
21,56;0,0311;3,835
21,58;0,03095;3,875
21,6;0,03075;3,91
21,62;0,03085;3,945
21,64;0,03105;3,985
21,66;0,0309;4,02
21,68;0,0307;4,06
21,7;0,03045;4,09
21,72;0,0305;4,13
21,74;0,0303;4,165
21,76;0,0304;4,205
21,78;0,0299;4,235
21,8;0,0297;4,275
21,82;0,02975;4,31
21,84;0,0298;4,345
21,86;0,02985;4,38
21,88;0,0299;4,42
21,9;0,0301;4,45
21,92;0,03015;4,485
21,94;0,03;4,525
21,96;0,0299;4,56
21,98;0,0297;4,595
22;0,0292;4,63
22,02;0,02895;4,665
22,04;0,02855;4,7
22,06;0,02795;4,73
22,08;0,02735;4,76
22,1;0,02685;4,795
22,12;0,02645;4,825
22,14;0,0264;4,86
22,16;0,02595;4,89
22,18;0,02555;4,92
22,2;0,0253;4,955
22,22;0,02495;4,98
22,24;0,02485;5,01
22,26;0,02495;5,04
22,28;0,02485;5,07
22,3;0,02465;5,1
22,32;0,02465;5,13
22,34;0,0246;5,16
22,36;0,0243;5,19
22,38;0,02425;5,215
22,4;0,0241;5,25
22,42;0,02385;5,275
22,44;0,02355;5,305
22,46;0,02325;5,33
22,48;0,0228;5,36
22,5;0,0225;5,385
22,52;0,0222;5,415
22,54;0,02185;5,44
22,56;0,02125;5,465
22,58;0,02085;5,49
22,6;0,02055;5,515
22,62;0,0203;5,54
22,64;0,0203;5,565
22,66;0,02;5,59
22,68;0,0198;5,615
22,7;0,0198;5,64
22,72;0,01965;5,66
22,74;0,0194;5,685
22,76;0,01925;5,705
22,78;0,01915;5,73
22,8;0,0191;5,755
22,82;0,0189;5,78
22,84;0,01875;5,8
22,86;0,01875;5,825
22,88;0,0185;5,845
22,9;0,01835;5,865
22,92;0,01805;5,89
22,94;0,01825;5,91
22,96;0,01785;5,935
22,98;0,0174;5,95
23;0,01695;5,975
23,02;0,0167;5,995
23,04;0,01645;6,015
23,06;0,0163;6,035
23,08;0,01585;6,055
23,1;0,0157;6,07
23,12;0,0155;6,09
23,14;0,01535;6,11
23,16;0,0151;6,13
23,18;0,015;6,145
23,2;0,01495;6,165
23,22;0,01475;6,185
23,24;0,0144;6,2
23,26;0,01415;6,22
23,28;0,01385;6,235
23,3;0,01365;6,255
23,32;0,01325;6,265
23,34;0,01285;6,28
23,36;0,01225;6,3
23,38;0,01185;6,31
23,4;0,01135;6,33
23,42;0,0112;6,345
23,44;0,01085;6,355
23,46;0,01045;6,365
23,48;0,0099;6,38
23,5;0,0094;6,39
23,52;0,00895;6,405
23,54;0,00855;6,415
23,56;0,008;6,425
23,58;0,00755;6,43
23,6;0,00695;6,44
23,62;0,00645;6,45
23,64;0,006;6,455
23,66;0,0054;6,46
23,68;0,0048;6,47
23,7;0,0044;6,475
23,72;0,00385;6,48
23,74;0,00335;6,48
23,76;0,003;6,485
23,78;0,00265;6,49
23,8;0,00215;6,495
23,82;0,0018;6,495
23,84;0,00165;6,495
23,86;0,0014;6,5
23,88;0,0012;6,5
23,9;0,0008;6,5
23,92;0,0006;6,505
23,94;0,0004;6,5
23,96;0,0001;6,505
23,98;-0,00015;6,5
24;-0,00035;6,505
24,02;-0,00045;6,5
24,04;-0,00065;6,5
24,06;-0,00075;6,5
24,08;-0,00075;6,5
24,1;-0,00065;6,5
24,12;-0,0008;6,5
24,14;-0,00065;6,495
24,16;-0,0007;6,5
24,18;-0,0007;6,495
24,2;-0,00085;6,495
24,22;-0,001;6,495
24,24;-0,00095;6,49
24,26;-0,0009;6,495
24,28;-0,00095;6,495
24,3;-0,001;6,495
24,32;-0,00105;6,49
24,34;-0,00085;6,49
24,36;-0,0008;6,49
24,38;-0,0008;6,49
24,4;-0,0006;6,49
24,42;-0,00045;6,49
24,44;-0,00035;6,49
24,46;-5E-05;6,49
24,48;0,00025;6,49
24,5;0,0005;6,49
24,52;0,00065;6,495
24,54;0,00085;6,495
24,56;0,001;6,495
24,58;0,00105;6,5
24,6;0,0011;6,5
24,62;0,00125;6,505
24,64;0,0013;6,505
24,66;0,0015;6,51
24,68;0,00165;6,51
24,7;0,00175;6,515
24,72;0,00185;6,52
24,74;0,00205;6,52
24,76;0,0021;6,525
24,78;0,0021;6,53
24,8;0,0022;6,53
24,82;0,00215;6,535
24,84;0,00245;6,54
24,86;0,00245;6,545
24,88;0,00275;6,55
24,9;0,00305;6,55
24,92;0,0032;6,555
24,94;0,00335;6,56
24,96;0,00345;6,565
24,98;0,0035;6,575
25;0,0037;6,58
25,02;0,0039;6,585
25,04;0,00405;6,595
25,06;0,0042;6,595
25,08;0,00425;6,605
25,1;0,00455;6,615
25,12;0,00455;6,615
25,14;0,00465;6,625
25,16;0,00495;6,63
25,18;0,00515;6,64
25,2;0,0055;6,65
25,22;0,00565;6,655
25,24;0,00575;6,665
25,26;0,00605;6,675
25,28;0,0061;6,685
25,3;0,0064;6,69
25,32;0,00665;6,7
25,34;0,0069;6,715
25,36;0,00725;6,725
25,38;0,00735;6,73
25,4;0,00745;6,745
25,42;0,0075;6,755
25,44;0,00735;6,765
25,46;0,0074;6,775
25,48;0,00735;6,785
25,5;0,0075;6,795
25,52;0,0073;6,805
25,54;0,00745;6,815
25,56;0,00735;6,825
25,58;0,0073;6,84
25,6;0,0073;6,85
25,62;0,0073;6,86
25,64;0,00715;6,87
25,66;0,00725;6,88
25,68;0,0073;6,89
25,7;0,00745;6,9
25,72;0,0075;6,915
25,74;0,00725;6,92
25,76;0,0071;6,93
25,78;0,0069;6,94
25,8;0,00675;6,95
25,82;0,00645;6,96
25,84;0,00625;6,97
25,86;0,00595;6,985
25,88;0,00565;6,985
25,9;0,0054;6,995
25,92;0,0052;7,005
25,94;0,00495;7,015
25,96;0,0045;7,02
25,98;0,00425;7,025
26;0,00365;7,03
26,02;0,00325;7,035
26,04;0,00265;7,04
26,06;0,0023;7,05
26,08;0,0018;7,05
26,1;0,0012;7,05
26,12;0,0007;7,055
26,14;0,0003;7,055
26,16;-0,0003;7,055
26,18;-0,0009;7,06
26,2;-0,0014;7,055
26,22;-0,00185;7,055
26,24;-0,00225;7,055
26,26;-0,00275;7,055
26,28;-0,0032;7,05
26,3;-0,00375;7,045
26,32;-0,00435;7,045
26,34;-0,0047;7,04
26,36;-0,00515;7,035
26,38;-0,00555;7,03
26,4;-0,006;7,025
26,42;-0,00655;7,02
26,44;-0,00685;7,01
26,46;-0,0075;7
26,48;-0,00795;6,995
26,5;-0,0081;6,985
26,52;-0,00855;6,975
26,54;-0,00915;6,97
26,56;-0,0097;6,96
26,58;-0,0101;6,95
26,6;-0,01035;6,935
26,62;-0,01085;6,925
26,64;-0,01105;6,91
26,66;-0,01135;6,9
26,68;-0,01185;6,885
26,7;-0,012;6,87
26,72;-0,01225;6,86
26,74;-0,0125;6,845
26,76;-0,01255;6,83
26,78;-0,013;6,815
26,8;-0,01355;6,805
26,82;-0,014;6,79
26,84;-0,0143;6,77
26,86;-0,01455;6,755
26,88;-0,01485;6,735
26,9;-0,015;6,72
26,92;-0,0153;6,705
26,94;-0,0155;6,685
26,96;-0,0156;6,67
26,98;-0,0157;6,65
27;-0,01575;6,635
27,02;-0,01605;6,615
27,04;-0,0162;6,595
27,06;-0,0167;6,58
27,08;-0,0171;6,56
27,1;-0,0176;6,54
27,12;-0,0177;6,52
27,14;-0,01805;6,5
27,16;-0,0183;6,48
27,18;-0,0185;6,455
27,2;-0,01875;6,435
27,22;-0,0189;6,415
27,24;-0,01905;6,39
27,26;-0,0192;6,37
27,28;-0,019;6,35
27,3;-0,01885;6,325
27,32;-0,01885;6,305
27,34;-0,01875;6,28
27,36;-0,01875;6,26
27,38;-0,0183;6,24
27,4;-0,0182;6,22
27,42;-0,0183;6,2
27,44;-0,01835;6,175
27,46;-0,01845;6,155
27,48;-0,0185;6,135
27,5;-0,0183;6,115
27,52;-0,01845;6,095
27,54;-0,01855;6,075
27,56;-0,01845;6,05
27,58;-0,01855;6,03
27,6;-0,0184;6,01
27,62;-0,0181;5,99
27,64;-0,0182;5,97
27,66;-0,01815;5,95
27,68;-0,0178;5,925
27,7;-0,01785;5,91
27,72;-0,0177;5,89
27,74;-0,01765;5,865
27,76;-0,01745;5,85
27,78;-0,01745;5,83
27,8;-0,01715;5,815
27,82;-0,017;5,79
27,84;-0,01695;5,77
27,86;-0,01655;5,755
27,88;-0,01635;5,74
27,9;-0,016;5,72
27,92;-0,01595;5,7
27,94;-0,01585;5,685
27,96;-0,01585;5,67
27,98;-0,0158;5,65
28;-0,0157;5,63
28,02;-0,01545;5,615
28,04;-0,0155;5,595
28,06;-0,01545;5,58
28,08;-0,01555;5,565
28,1;-0,0156;5,545
28,12;-0,0156;5,53
28,14;-0,0157;5,515
28,16;-0,01565;5,495
28,18;-0,0157;5,48
28,2;-0,01555;5,46
28,22;-0,01555;5,445
28,24;-0,01545;5,43
28,26;-0,01525;5,41
28,28;-0,01505;5,4
28,3;-0,0148;5,38
28,32;-0,01475;5,365
28,34;-0,01495;5,35
28,36;-0,0149;5,335
28,38;-0,01485;5,32
28,4;-0,0146;5,3
28,42;-0,0144;5,29
28,44;-0,0141;5,275
28,46;-0,01395;5,26
28,48;-0,01355;5,245
28,5;-0,0135;5,23
28,52;-0,01325;5,215
28,54;-0,01295;5,205
28,56;-0,01235;5,19
28,58;-0,0126;5,175
28,6;-0,01255;5,165
28,62;-0,01255;5,155
28,64;-0,0123;5,14
28,66;-0,0122;5,13
28,68;-0,01195;5,115
28,7;-0,0117;5,105
28,72;-0,0115;5,09
28,74;-0,01125;5,085
28,76;-0,01105;5,07
28,78;-0,0108;5,065
28,8;-0,0106;5,05
28,82;-0,01035;5,04
28,84;-0,01015;5,03
28,86;-0,01005;5,025
28,88;-0,00985;5,015
28,9;-0,0095;5,005
28,92;-0,00935;4,995
28,94;-0,00925;4,985
28,96;-0,00905;4,98
28,98;-0,0089;4,97
29;-0,0088;4,96
29,02;-0,0088;4,955
29,04;-0,0085;4,945
29,06;-0,00805;4,94
29,08;-0,00765;4,935
29,1;-0,0073;4,93
29,12;-0,0072;4,92
29,14;-0,00695;4,915
29,16;-0,00675;4,91
29,18;-0,0066;4,905
29,2;-0,00645;4,9
29,22;-0,00625;4,9
29,24;-0,00595;4,895
29,26;-0,0057;4,89
29,28;-0,00545;4,885
29,3;-0,0052;4,88
29,32;-0,00495;4,88
29,34;-0,00465;4,875
29,36;-0,00435;4,875
29,38;-0,0042;4,87
29,4;-0,0038;4,87
29,42;-0,0036;4,87
29,44;-0,0035;4,87
29,46;-0,0033;4,87
29,48;-0,0031;4,87
29,5;-0,00295;4,87
29,52;-0,00285;4,865
29,54;-0,00275;4,865
29,56;-0,0025;4,865
29,58;-0,0023;4,87
29,6;-0,0022;4,87
29,62;-0,00205;4,87
29,64;-0,00195;4,875
29,66;-0,0017;4,87
29,68;-0,0015;4,875
29,7;-0,00155;4,875
29,72;-0,0016;4,875
29,74;-0,0016;4,875
29,76;-0,00175;4,88
29,78;-0,00185;4,88
29,8;-0,00175;4,885
29,82;-0,0018;4,88
29,84;-0,0017;4,885
29,86;-0,00155;4,885
29,88;-0,0014;4,89
29,9;-0,0013;4,885
29,92;-0,0011;4,89
29,94;-0,00105;4,895
29,96;-0,001;4,895
29,98;-0,00115;4,9
30;-0,00115;4,9
30,02;-0,00115;4,905
30,04;-0,0011;4,905
30,06;-0,00105;4,905
30,08;-0,00115;4,905
30,1;-0,0012;4,91
30,12;-0,00125;4,91
30,14;-0,0013;4,915
30,16;-0,00145;4,915
30,18;-0,0015;4,915
30,2;-0,00165;4,92
30,22;-0,0019;4,915
30,24;-0,0021;4,92
30,26;-0,00225;4,92
30,28;-0,0023;4,92
30,3;-0,0025;4,925
30,32;-0,0027;4,925
30,34;-0,0028;4,92
30,36;-0,003;4,92
30,38;-0,00315;4,92
30,4;-0,00335;4,92
30,42;-0,0036;4,92
30,44;-0,00365;4,92
30,46;-0,00375;4,915
30,48;-0,00395;4,915
30,5;-0,00395;4,915
30,52;-0,0041;4,915
30,54;-0,0042;4,91
30,56;-0,0043;4,905
30,58;-0,00445;4,905
30,6;-0,0047;4,905
30,62;-0,0048;4,9
30,64;-0,005;4,895
30,66;-0,0052;4,895
30,68;-0,00545;4,885
30,7;-0,00565;4,89
30,72;-0,00585;4,88
30,74;-0,006;4,88
30,76;-0,00615;4,875
30,78;-0,0064;4,87
30,8;-0,0067;4,865
30,82;-0,00715;4,86
30,84;-0,00745;4,85
30,86;-0,0075;4,845
30,88;-0,00745;4,84
30,9;-0,00765;4,835
30,92;-0,008;4,83
30,94;-0,00835;4,82
30,96;-0,00875;4,81
30,98;-0,00905;4,805
31;-0,00925;4,795
31,02;-0,0097;4,785
31,04;-0,0102;4,775
31,06;-0,0106;4,765
31,08;-0,011;4,755
31,1;-0,0116;4,745
31,12;-0,01185;4,735
31,14;-0,01235;4,72
31,16;-0,0128;4,71
31,18;-0,01325;4,695
31,2;-0,0138;4,68
31,22;-0,01435;4,665
31,24;-0,01475;4,655
31,26;-0,0153;4,635
31,28;-0,0158;4,615
31,3;-0,0163;4,6
31,32;-0,01675;4,58
31,34;-0,01725;4,56
31,36;-0,01765;4,545
31,38;-0,0178;4,525
31,4;-0,0181;4,505
31,42;-0,01845;4,485
31,44;-0,01905;4,465
31,46;-0,0194;4,44
31,48;-0,02015;4,42
31,5;-0,02055;4,395
31,52;-0,0212;4,375
31,54;-0,0218;4,35
31,56;-0,02205;4,325
31,58;-0,0226;4,305
31,6;-0,0232;4,275
31,62;-0,02385;4,25
31,64;-0,0238;4,22
31,66;-0,02455;4,195
31,68;-0,02495;4,165
31,7;-0,0256;4,135
31,72;-0,0261;4,105
31,74;-0,0267;4,075
31,76;-0,02715;4,04
31,78;-0,02775;4,01
31,8;-0,028;3,98
31,82;-0,0286;3,945
31,84;-0,029;3,915
31,86;-0,02915;3,875
31,88;-0,0295;3,845
31,9;-0,03005;3,81
31,92;-0,03065;3,775
31,94;-0,03125;3,735
31,96;-0,0315;3,7
31,98;-0,03165;3,665
32;-0,0319;3,63
32,02;-0,03185;3,59
32,04;-0,03195;3,555
32,06;-0,03155;3,52
32,08;-0,03195;3,48
32,1;-0,0322;3,445
32,12;-0,0321;3,405
32,14;-0,03225;3,365
32,16;-0,0321;3,33
32,18;-0,03165;3,295
32,2;-0,0309;3,255
32,22;-0,0302;3,225
32,24;-0,02955;3,19
32,26;-0,0291;3,16
32,28;-0,0286;3,125
32,3;-0,028;3,09
32,32;-0,0272;3,06
32,34;-0,0266;3,03
32,36;-0,02545;3
32,38;-0,02465;2,975
32,4;-0,0237;2,95
32,42;-0,0228;2,925
32,44;-0,02145;2,9
32,46;-0,0204;2,875
32,48;-0,0191;2,86
32,5;-0,01795;2,835
32,52;-0,0166;2,82
32,54;-0,0152;2,805
32,56;-0,0138;2,79
32,58;-0,01235;2,78
32,6;-0,0108;2,77
32,62;-0,00925;2,765
32,64;-0,0077;2,755
32,66;-0,0062;2,75
32,68;-0,0047;2,75
32,7;-0,00325;2,75
32,72;-0,00165;2,75
32,74;-0,0002;2,755
32,76;0,00145;2,76
32,78;0,00295;2,765
32,8;0,00425;2,775
32,82;0,0058;2,785
32,84;0,0071;2,8
32,86;0,00855;2,815
32,88;0,0098;2,83
32,9;0,0113;2,845
32,92;0,0127;2,865
32,94;0,0135;2,89
32,96;0,0145;2,91
32,98;0,01555;2,935
33;0,0166;2,955
33,02;0,0178;2,985
33,04;0,0191;3,01
33,06;0,02035;3,04
33,08;0,0218;3,075
33,1;0,0226;3,105
33,12;0,0233;3,14
33,14;0,0238;3,17
33,16;0,02445;3,205
33,18;0,02515;3,235
33,2;0,0259;3,275
33,22;0,0266;3,315
33,24;0,0275;3,35
33,26;0,0283;3,39
33,28;0,0286;3,425
33,3;0,02875;3,47
33,32;0,02895;3,505
33,34;0,0293;3,55
33,36;0,0295;3,59
33,38;0,02985;3,63
33,4;0,03005;3,67
33,42;0,0302;3,715
33,44;0,0304;3,75
33,46;0,03055;3,795
33,48;0,0307;3,835
33,5;0,03055;3,875
33,52;0,03065;3,92
33,54;0,0308;3,96
33,56;0,0305;4,005
33,58;0,0303;4,045
33,6;0,0304;4,085
33,62;0,03025;4,13
33,64;0,0302;4,165
33,66;0,02995;4,205
33,68;0,0298;4,25
33,7;0,02985;4,29
33,72;0,03;4,33
33,74;0,0303;4,37
33,76;0,0304;4,415
33,78;0,03075;4,455
33,8;0,03085;4,495
33,82;0,03085;4,54
33,84;0,03065;4,585
33,86;0,03075;4,62
33,88;0,03025;4,665
33,9;0,02975;4,705
33,92;0,0292;4,745
33,94;0,0287;4,785
33,96;0,02875;4,82
33,98;0,02835;4,86
34;0,02815;4,9
34,02;0,028;4,935
34,04;0,02825;4,975
34,06;0,02845;5,015
34,08;0,02855;5,055
34,1;0,02875;5,09
34,12;0,02885;5,13
34,14;0,0291;5,17
34,16;0,0291;5,215
34,18;0,02915;5,25
34,2;0,0289;5,29
34,22;0,0286;5,33
34,24;0,0284;5,37
34,26;0,028;5,405
34,28;0,0277;5,445
34,3;0,02755;5,48
34,32;0,0275;5,52
34,34;0,0276;5,555
34,36;0,02765;5,595
34,38;0,02775;5,635
34,4;0,02795;5,67
34,42;0,02805;5,71
34,44;0,02835;5,745
34,46;0,02855;5,785
34,48;0,0289;5,825
34,5;0,0288;5,865
34,52;0,02855;5,9
34,54;0,0286;5,945
34,56;0,02865;5,98
34,58;0,0289;6,02
34,6;0,02935;6,06
34,62;0,02965;6,1
34,64;0,0299;6,14
34,66;0,03005;6,18
34,68;0,02995;6,22
34,7;0,02945;6,26
34,72;0,0289;6,3
34,74;0,0285;6,34
34,76;0,02845;6,38
34,78;0,0279;6,415
34,8;0,02765;6,455
34,82;0,02705;6,495
34,84;0,02645;6,525
34,86;0,0258;6,56
34,88;0,0254;6,595
34,9;0,02505;6,635
34,92;0,02465;6,67
34,94;0,0241;6,695
34,96;0,0234;6,725
34,98;0,0229;6,76
35;0,0224;6,79
35,02;0,0218;6,825
35,04;0,02105;6,85
35,06;0,02045;6,875
35,08;0,0199;6,905
35,1;0,0192;6,93
35,12;0,01835;6,96
35,14;0,01725;6,985
35,16;0,01585;7,005
35,18;0,01465;7,025
35,2;0,0133;7,045
35,22;0,01185;7,06
35,24;0,0106;7,075
35,26;0,0092;7,09
35,28;0,0076;7,1
35,3;0,0062;7,11
35,32;0,0048;7,12
35,34;0,00335;7,13
35,36;0,00185;7,13
35,38;0,0005;7,135
35,4;-0,0009;7,13
35,42;-0,00235;7,135
35,44;-0,00375;7,13
35,46;-0,00525;7,125
35,48;-0,0068;7,12
35,5;-0,00815;7,11
35,52;-0,00945;7,105
35,54;-0,0107;7,095
35,56;-0,0117;7,08
35,58;-0,0126;7,065
35,6;-0,0138;7,05
35,62;-0,0148;7,03
35,64;-0,0157;7,015
35,66;-0,01655;6,995
35,68;-0,0176;6,975
35,7;-0,0183;6,955
35,72;-0,0189;6,93
35,74;-0,01935;6,91
35,76;-0,0198;6,89
35,78;-0,02015;6,865
35,8;-0,0208;6,84
35,82;-0,02165;6,815
35,84;-0,0222;6,79
35,86;-0,02255;6,76
35,88;-0,02315;6,74
35,9;-0,0232;6,71
35,92;-0,0235;6,685
35,94;-0,02415;6,655
35,96;-0,0248;6,625
35,98;-0,02535;6,595
36;-0,02575;6,57
36,02;-0,02625;6,535
36,04;-0,02675;6,505
36,06;-0,027;6,47
36,08;-0,02685;6,44
36,1;-0,027;6,41
36,12;-0,02685;6,375
36,14;-0,0267;6,345
36,16;-0,0264;6,315
36,18;-0,02635;6,285
36,2;-0,02635;6,25
36,22;-0,02615;6,22
36,24;-0,0262;6,195
36,26;-0,026;6,16
36,28;-0,0258;6,13
36,3;-0,02545;6,1
36,32;-0,02525;6,075
36,34;-0,02485;6,045
36,36;-0,0246;6,015
36,38;-0,0243;5,985
36,4;-0,024;5,96
36,42;-0,0236;5,93
36,44;-0,02305;5,905
36,46;-0,0228;5,88
36,48;-0,02215;5,85
36,5;-0,0216;5,83
36,52;-0,021;5,805
36,54;-0,02075;5,78
36,56;-0,0203;5,755
36,58;-0,01995;5,735
36,6;-0,0197;5,715
36,62;-0,01935;5,69
36,64;-0,0191;5,67
36,66;-0,01875;5,65
36,68;-0,01845;5,63
36,7;-0,0181;5,61
36,72;-0,01785;5,59
36,74;-0,0176;5,57
36,76;-0,0173;5,55
36,78;-0,0169;5,53
36,8;-0,0165;5,515
36,82;-0,0161;5,495
36,84;-0,01565;5,475
36,86;-0,0151;5,46
36,88;-0,01465;5,445
36,9;-0,0143;5,43
36,92;-0,01385;5,415
36,94;-0,0135;5,4
36,96;-0,0131;5,385
36,98;-0,0128;5,375
37;-0,0124;5,36
37,02;-0,01185;5,345
37,04;-0,01155;5,335
37,06;-0,01095;5,325
37,08;-0,0104;5,315
37,1;-0,0101;5,305
37,12;-0,0094;5,29
37,14;-0,009;5,285
37,16;-0,00845;5,275
37,18;-0,00805;5,27
37,2;-0,00755;5,26
37,22;-0,0071;5,255
37,24;-0,00655;5,25
37,26;-0,00615;5,245
37,28;-0,00555;5,24
37,3;-0,00515;5,235
37,32;-0,0047;5,235
37,34;-0,0042;5,23
37,36;-0,0039;5,23
37,38;-0,00345;5,225
37,4;-0,003;5,225
37,42;-0,0026;5,22
37,44;-0,0023;5,22
37,46;-0,002;5,225
37,48;-0,00145;5,22
37,5;-0,00115;5,225
37,52;-0,00095;5,225
37,54;-0,0007;5,225
37,56;-0,00045;5,23
37,58;-0,00015;5,23
37,6;0,0003;5,235
37,62;0,00055;5,235
37,64;0,00075;5,24
37,66;0,0011;5,24
37,68;0,0015;5,245
37,7;0,0017;5,255
37,72;0,00205;5,255
37,74;0,00255;5,26
37,76;0,0028;5,27
37,78;0,00325;5,275
37,8;0,00345;5,28
37,82;0,00375;5,285
37,84;0,0038;5,295
37,86;0,00415;5,3
37,88;0,00445;5,31
37,9;0,0047;5,32
37,92;0,00495;5,325
37,94;0,0053;5,335
37,96;0,00545;5,345
37,98;0,00575;5,355
38;0,00595;5,365
38,02;0,00635;5,375
38,04;0,00665;5,385
38,06;0,007;5,395
38,08;0,00715;5,41
38,1;0,0073;5,42
38,12;0,00765;5,43
38,14;0,00775;5,44
38,16;0,00795;5,455
38,18;0,008;5,47
38,2;0,0082;5,48
38,22;0,00835;5,495
38,24;0,0085;5,505
38,26;0,0086;5,52
38,28;0,0089;5,535
38,3;0,00895;5,55
38,32;0,009;5,56
38,34;0,00925;5,57
38,36;0,0092;5,59
38,38;0,00925;5,6
38,4;0,0093;5,615
38,42;0,00945;5,63
38,44;0,00955;5,645
38,46;0,0098;5,66
38,48;0,0101;5,67
38,5;0,01025;5,685
38,52;0,0104;5,705
38,54;0,01065;5,72
38,56;0,01075;5,735
38,58;0,01105;5,755
38,6;0,0112;5,765
38,62;0,0113;5,78
38,64;0,0115;5,8
38,66;0,01175;5,815
38,68;0,01185;5,835
38,7;0,0121;5,85
38,72;0,01225;5,87
38,74;0,01235;5,885
38,76;0,0124;5,905
38,78;0,0125;5,92
38,8;0,01245;5,94
38,82;0,0129;5,96
38,84;0,01305;5,98
38,86;0,01245;5,995
38,88;0,01235;6,015
38,9;0,0122;6,03
38,92;0,0123;6,045
38,94;0,01225;6,065
38,96;0,01195;6,08
38,98;0,01195;6,1
39;0,01205;6,115
39,02;0,0122;6,13
39,04;0,0121;6,15
39,06;0,01215;6,17
39,08;0,0122;6,185
39,1;0,01225;6,2
39,12;0,0122;6,22
39,14;0,01215;6,235
39,16;0,0119;6,255
39,18;0,0118;6,27
39,2;0,01165;6,29
39,22;0,01135;6,305
39,24;0,0112;6,315
39,26;0,01125;6,335
39,28;0,01075;6,345
39,3;0,0104;6,365
39,32;0,01015;6,375
39,34;0,00975;6,39
39,36;0,00935;6,4
39,38;0,00875;6,415
39,4;0,0083;6,43
39,42;0,0077;6,435
39,44;0,0073;6,45
39,46;0,00675;6,455
39,48;0,00635;6,465
39,5;0,0058;6,475
39,52;0,0055;6,485
39,54;0,0051;6,49
39,56;0,00465;6,495
39,58;0,0042;6,5
39,6;0,00365;6,505
39,62;0,0031;6,51
39,64;0,0026;6,52
39,66;0,00215;6,52
39,68;0,00175;6,525
39,7;0,0013;6,53
39,72;0,001;6,53
39,74;0,00045;6,53
39,76;0,0001;6,53
39,78;-0,0002;6,53
39,8;-0,00035;6,53
39,82;-0,0007;6,53
39,84;-0,00115;6,53
39,86;-0,00135;6,53
39,88;-0,0017;6,53
39,9;-0,00175;6,525
39,92;-0,00195;6,52
39,94;-0,00195;6,52
39,96;-0,0023;6,52
39,98;-0,00245;6,515
40;-0,00285;6,515
40,02;-0,00305;6,51
40,04;-0,00335;6,505
40,06;-0,0034;6,505
40,08;-0,0036;6,495
40,1;-0,00365;6,495
40,12;-0,00395;6,49
40,14;-0,00435;6,485
40,16;-0,0044;6,48
40,18;-0,00445;6,475
40,2;-0,00445;6,47
40,22;-0,0046;6,465
40,24;-0,0047;6,455
40,26;-0,00485;6,455
40,28;-0,00475;6,445
40,3;-0,0048;6,44
40,32;-0,0048;6,43
40,34;-0,0048;6,43
40,36;-0,00455;6,425
40,38;-0,0045;6,42
40,4;-0,00445;6,41
40,42;-0,00435;6,41
40,44;-0,00425;6,405
40,46;-0,00405;6,395
40,48;-0,004;6,39
40,5;-0,00385;6,39
40,52;-0,0037;6,38
40,54;-0,0036;6,38
40,56;-0,0032;6,375
40,58;-0,00305;6,37
40,6;-0,0028;6,365
40,62;-0,00265;6,365
40,64;-0,00235;6,36
40,66;-0,002;6,36
40,68;-0,0018;6,355
40,7;-0,00145;6,355
40,72;-0,00095;6,35
40,74;-0,0006;6,35
40,76;-0,0002;6,35
40,78;5E-05;6,35
40,8;0,00045;6,35
40,82;0,0008;6,355
40,84;0,0012;6,355
40,86;0,0015;6,355
40,88;0,00185;6,36
40,9;0,0021;6,36
40,92;0,0024;6,365
40,94;0,00285;6,37
40,96;0,0032;6,37
40,98;0,00355;6,37
41;0,00385;6,375
41,02;0,00405;6,385
41,04;0,0043;6,385
41,06;0,0045;6,39
41,08;0,005;6,4
41,1;0,00535;6,405
41,12;0,00565;6,41
41,14;0,006;6,42
41,16;0,0063;6,43
41,18;0,0067;6,44
41,2;0,0071;6,445
41,22;0,0074;6,455
41,24;0,0076;6,46
41,26;0,008;6,47
41,28;0,0086;6,48
41,3;0,00895;6,49
41,32;0,0092;6,5
41,34;0,00945;6,515
41,36;0,00975;6,525
41,38;0,01;6,535
41,4;0,0101;6,55
41,42;0,01015;6,56
41,44;0,01035;6,575
41,46;0,01035;6,585
41,48;0,0106;6,6
41,5;0,01095;6,615
41,52;0,011;6,625
41,54;0,0116;6,64
41,56;0,01185;6,655
