Temps t / s;Tension U_B1 / V;Tension U_A1 / V
105,4;0,0188;5,905
105,499;0,02045;6,015
105,601;0,021;6,135
105,7;0,02255;6,255
105,8;0,0222;6,385
105,9;0,02095;6,51
106,001;0,01895;6,62
106,1;0,01635;6,715
106,201;0,0135;6,795
106,3;0,0098;6,855
106,4;0,00555;6,885
106,5;0,00145;6,89
106,602;-0,00275;6,87
106,7;-0,00555;6,825
106,8;-0,0083;6,77
106,9;-0,0106;6,69
107;-0,01205;6,605
107,1;-0,01435;6,5
107,201;-0,01515;6,395
107,3;-0,01435;6,285
107,401;-0,01345;6,185
107,5;-0,01195;6,09
107,601;-0,01055;6,005
107,7;-0,00845;5,935
107,8;-0,00615;5,875
107,9;-0,00345;5,835
108;-0,0009;5,805
108,1;0,00205;5,8
108,2;0,0044;5,805
108,301;0,00655;5,83
108,401;0,0093;5,87
108,5;0,01195;5,925
108,601;0,0145;6
108,701;0,0174;6,09
108,8;0,01975;6,195
108,901;0,023;6,315
109;0,0243;6,455
109,101;0,02485;6,6
109,2;0,02425;6,74
109,301;0,0238;6,875
109,4;0,02315;7,01
109,5;0,0197;7,125
109,601;0,0133;7,21
109,7;0,00755;7,26
109,8;0,0018;7,27
109,901;-0,00465;7,24
110;-0,0112;7,17
110,1;-0,0156;7,07
110,2;-0,01825;6,945
110,3;-0,02085;6,8
110,4;-0,0229;6,645
110,5;-0,0255;6,475
110,6;-0,02525;6,3
110,701;-0,02555;6,13
110,801;-0,02505;5,955
110,9;-0,02335;5,795
111;-0,0232;5,63
111,1;-0,02355;5,47
111,2;-0,0228;5,31
111,3;-0,0222;5,155
111,401;-0,02225;5
111,5;-0,0235;4,84
111,6;-0,0235;4,675
111,7;-0,02315;4,515
111,8;-0,02275;4,355
111,901;-0,02305;4,19
112;-0,02245;4,04
112,101;-0,0211;3,885
112,2;-0,01995;3,745
112,301;-0,01735;3,615
112,4;-0,01365;3,505
112,501;-0,0101;3,42
112,6;-0,006;3,36
112,7;-0,00145;3,325
112,801;0,00275;3,32
112,9;0,00585;3,34
113,001;0,0084;3,375
113,1;0,01135;3,425
113,2;0,0134;3,49
113,301;0,0142;3,565
113,4;0,01415;3,64
113,5;0,0133;3,715
113,6;0,0124;3,79
113,7;0,01105;3,845
113,8;0,00845;3,895
113,9;0,006;3,92
114;0,00325;3,935
114,1;0,0004;3,93
114,2;-0,0019;3,91
114,3;-0,0045;3,87
114,4;-0,007;3,82
114,5;-0,00945;3,75
114,601;-0,01185;3,67
114,701;-0,0141;3,57
114,8;-0,01475;3,47
114,9;-0,01495;3,36
115,001;-0,01545;3,25
115,1;-0,01345;3,15
115,2;-0,0101;3,065
115,299;-0,0071;2,995
115,4;-0,00275;2,955
115,5;0,0016;2,94
115,6;0,00605;2,955
115,701;0,0098;3
115,801;0,0143;3,065
115,9;0,0186;3,16
116;0,02075;3,27
116,1;0,0233;3,4
116,2;0,025;3,54
116,3;0,0257;3,69
116,401;0,0261;3,84
116,5;0,02585;3,99
116,6;0,02555;4,145
116,7;0,02535;4,29
116,8;0,02525;4,435
116,9;0,0252;4,58
117;0,02405;4,725
117,101;0,02235;4,855
117,2;0,02145;4,98
117,3;0,02115;5,1
117,4;0,02065;5,22
117,5;0,0202;5,335
117,601;0,01855;5,44
117,7;0,01685;5,54
117,8;0,0161;5,63
117,901;0,01525;5,715
118,001;0,0146;5,795
118,1;0,01375;5,875
118,2;0,0125;5,94
118,301;0,011;6,005
118,401;0,0095;6,055
118,5;0,00845;6,1
118,6;0,0069;6,13
118,701;0,0052;6,155
118,801;0,00415;6,175
118,9;0,00335;6,18
119;0,0032;6,19
119,1;0,00325;6,2
119,2;0,00335;6,21
119,301;0,0033;6,22
119,4;0,00375;6,225
119,5;0,00395;6,24
119,601;0,00415;6,25
119,7;0,00515;6,27
119,8;0,00635;6,295
119,9;0,008;6,325
120;0,00945;6,37
120,101;0,01105;6,425
120,201;0,01285;6,49
120,3;0,01375;6,565
120,4;0,0148;6,64
120,5;0,01545;6,725
120,6;0,01545;6,81
120,699;0,01595;6,895
120,801;0,0149;6,98
120,9;0,01355;7,06
121,001;0,01105;7,125
121,1;0,00795;7,17
121,2;0,0035;7,19
121,301;-0,0006;7,185
121,4;-0,00445;7,15
121,5;-0,00775;7,1
121,601;-0,0108;7,025
121,7;-0,0126;6,94
121,801;-0,01425;6,84
121,9;-0,01585;6,73
122;-0,0171;6,615
122,1;-0,0187;6,49
122,2;-0,0188;6,36
122,3;-0,01835;6,23
122,401;-0,01865;6,1
122,5;-0,0182;5,97
122,601;-0,01755;5,85
122,7;-0,01635;5,73
122,8;-0,01625;5,62
122,9;-0,0165;5,5
123,001;-0,01695;5,385
123,1;-0,01645;5,265
123,2;-0,01605;5,155
123,3;-0,01555;5,04
123,401;-0,01585;4,93
123,501;-0,017;4,815
123,6;-0,0171;4,695
123,7;-0,01625;4,58
123,8;-0,0156;4,47
123,9;-0,01515;4,36
124;-0,01445;4,255
124,1;-0,01365;4,155
124,201;-0,01245;4,06
124,3;-0,01095;3,975
124,401;-0,01035;3,9
124,5;-0,0071;3,84
124,6;-0,00525;3,79
124,7;-0,003;3,755
124,8;-0,00125;3,73
124,901;5E-05;3,72
125;0,0008;3,71
125,101;0,0013;3,71
125,199;0,00195;3,705
125,301;0,0012;3,705
125,4;0,00045;3,7
125,5;0,00015;3,69
125,601;-0,00195;3,675
125,703;-0,005;3,66
125,801;-0,00185;3,64
125,9;-0,0028;3,615
126,001;-0,0042;3,58
126,1;-0,0056;3,535
126,2;-0,00655;3,49
126,3;-0,00715;3,43
126,401;-0,0079;3,37
126,5;-0,0074;3,315
126,601;-0,0084;3,25
126,701;-0,0096;3,19
126,8;-0,0069;3,135
126,9;-0,00485;3,09
127;-0,00235;3,06
127,101;-0,00115;3,045
127,2;0,00275;3,05
127,3;0,00525;3,07
127,4;0,0087;3,11
127,5;0,01025;3,165
127,601;0,01065;3,23
127,7;0,0136;3,31
127,801;0,0152;3,395
127,9;0,018;3,495
128;0,0176;3,6
128,1;0,01795;3,71
128,201;0,01875;3,82
128,301;0,01875;3,935
128,4;0,0194;4,05
128,501;0,0179;4,165
128,6;0,01755;4,27
128,699;0,0179;4,375
128,8;0,0177;4,475
128,9;0,01745;4,575
129;0,0165;4,675
129,1;0,01345;4,76
129,201;0,0118;4,84
129,3;0,01;4,905
129,4;0,00995;4,96
129,501;0,007;5,005
129,6;0,0063;5,04
129,701;0,003;5,065
129,8;0,0007;5,075
129,899;0,00025;5,075
130;-0,0024;5,06
130,1;-0,00485;5,035
130,201;-0,0076;5
130,3;-0,00815;4,95
130,401;-0,0105;4,89
130,5;-0,0111;4,82
130,6;-0,0159;4,725
130,701;-0,01835;4,62
130,8;-0,01805;4,5
130,9;-0,0216;4,365
131,001;-0,02455;4,225
131,1;-0,02525;4,07
131,201;-0,02625;3,91
131,3;-0,02575;3,74
131,4;-0,0265;3,575
131,5;-0,0251;3,415
131,601;-0,02205;3,265
131,7;-0,0169;3,155
131,8;-0,0118;3,07
131,9;-0,0058;3,02
132,001;0,00065;3,015
132,1;0,00575;3,04
132,2;0,0116;3,105
132,301;0,0167;3,205
132,4;0,01995;3,33
132,5;0,02335;3,47
132,6;0,0244;3,63
132,7;0,0252;3,79
132,801;0,02385;3,955
132,9;0,0242;4,115
133;0,02305;4,27
133,1;0,0222;4,415
133,2;0,02125;4,555
133,301;0,01785;4,685
133,4;0,0175;4,8
133,5;0,01505;4,895
133,6;0,0128;4,985
133,7;0,01035;5,05
133,8;0,00685;5,105
133,901;0,00355;5,145
134,001;0,0019;5,17
134,101;-0,00065;5,175
134,2;-0,0028;5,17
134,301;-0,00565;5,15
134,4;-0,0062;5,12
134,501;-0,0078;5,08
134,6;-0,0098;5,03
134,701;-0,0112;4,97
134,8;-0,0129;4,895
134,901;-0,01525;4,815
135;-0,01625;4,715
135,1;-0,01855;4,605
135,2;-0,01835;4,495
135,299;-0,01915;4,375
135,401;-0,0209;4,25
135,5;-0,0215;4,12
135,6;-0,02145;3,99
135,701;-0,02045;3,865
135,8;-0,02005;3,745
135,901;-0,01895;3,63
136,001;-0,0161;3,535
136,1;-0,01175;3,46
136,2;-0,00685;3,41
136,3;-0,00315;3,385
136,4;0,0002;3,38
136,5;0,00205;3,395
136,6;0,00505;3,425
136,7;0,0076;3,48
136,8;0,00965;3,54
136,9;0,0114;3,615
137,001;0,0108;3,69
137,1;0,0113;3,76
137,2;0,0107;3,835
137,3;0,00885;3,895
137,4;0,00625;3,95
137,501;0,00265;3,985
137,601;0,0001;4,01
137,7;-0,00165;4,015
137,8;-0,00315;4,005
137,9;-0,00685;3,97
138,001;-0,00945;3,93
138,1;-0,01205;3,87
138,2;-0,0143;3,795
138,3;-0,01505;3,705
138,4;-0,0188;3,6
138,5;-0,0189;3,49
138,6;-0,0202;3,37
138,7;-0,0206;3,25
138,8;-0,01845;3,14
138,9;-0,0147;3,045
139,001;-0,0122;2,97
139,1;-0,00695;2,915
139,2;-0,0028;2,895
139,3;0,00295;2,91
139,4;0,00635;2,95
139,5;0,01135;3,015
139,601;0,01485;3,115
139,701;0,0176;3,23
139,8;0,0211;3,365
139,9;0,0221;3,51
140,001;0,0226;3,665
140,1;0,02205;3,82
140,2;0,0229;3,975
140,301;0,0217;4,135
140,4;0,022;4,285
140,5;0,02195;4,435
140,601;0,02225;4,585
140,7;0,021;4,735
140,8;0,0195;4,875
140,9;0,0186;5,005
141,001;0,0188;5,135
141,1;0,0188;5,265
141,2;0,01775;5,395
141,301;0,0163;5,515
141,4;0,01565;5,625
141,501;0,01535;5,735
141,6;0,01635;5,845
141,7;0,01555;5,955
141,8;0,0133;6,05
141,901;0,0125;6,145
142;0,0116;6,23
142,1;0,00985;6,315
142,2;0,00795;6,38
142,3;0,0056;6,435
142,4;0,0029;6,47
142,5;0,0006;6,49
142,6;0,00015;6,505
142,7;-0,0012;6,51
142,8;-0,00225;6,5
142,899;-0,0016;6,49
143;-0,0032;6,48
143,1;-0,00355;6,47
143,2;-0,0029;6,46
143,3;-0,0017;6,46
143,4;0,0001;6,47
143,5;0,00115;6,48
143,6;0,00105;6,495
143,701;0,00245;6,525
143,801;0,00335;6,555
143,901;0,0039;6,59
144;0,00575;6,635
144,1;0,006;6,68
144,2;0,0072;6,74
144,3;0,0079;6,8
144,401;0,0068;6,855
144,5;0,00685;6,915
144,601;0,00535;6,965
144,701;0,00475;7,015
144,8;0,0036;7,055
144,9;0,00085;7,075
145;-0,0019;7,075
145,101;-0,0053;7,06
145,2;-0,00695;7,035
145,3;-0,009;6,99
145,4;-0,0122;6,93
145,5;-0,0137;6,86
145,6;-0,0156;6,78
145,7;-0,01685;6,69
145,8;-0,01665;6,6
145,9;-0,01835;6,495
146;-0,02035;6,385
146,1;-0,02;6,27
146,2;-0,0189;6,16
146,3;-0,01975;6,05
146,401;-0,0191;5,945
146,501;-0,01855;5,84
146,6;-0,01725;5,745
146,7;-0,0158;5,655
146,8;-0,0156;5,565
146,9;-0,0164;5,475
147;-0,0149;5,39
147,1;-0,01555;5,305
147,2;-0,01445;5,225
147,301;-0,0139;5,155
147,4;-0,0125;5,085
147,5;-0,0115;5,03
147,601;-0,01145;4,97
147,701;-0,01;4,925
147,801;-0,0085;4,885
147,901;-0,00745;4,85
148;-0,0053;4,825
148,101;-0,00525;4,805
148,2;-0,00355;4,795
148,3;-0,0027;4,795
148,4;-0,00135;4,795
148,5;-0,00205;4,795
148,6;-0,00225;4,8
148,701;-0,0025;4,8
148,801;-0,00275;4,8
148,9;-0,0027;4,795
149;-0,00395;4,785
149,1;-0,00455;4,775
149,201;-0,0053;4,76
149,301;-0,006;4,74
149,4;-0,0073;4,715
149,5;-0,0086;4,68
149,599;-0,0095;4,635
149,7;-0,0115;4,58
149,801;-0,0142;4,51
149,901;-0,01625;4,43
150;-0,01785;4,335
150,1;-0,02145;4,22
150,2;-0,024;4,09
150,3;-0,02645;3,945
150,4;-0,02765;3,79
150,5;-0,0306;3,61
150,6;-0,03085;3,435
150,701;-0,0302;3,255
150,8;-0,0267;3,095
150,9;-0,02365;2,95
151;-0,01735;2,84
151,1;-0,01055;2,77
151,2;-0,004;2,74
151,3;0,00395;2,765
151,4;0,01055;2,83
151,5;0,0152;2,93
151,601;0,02115;3,065
151,701;0,02425;3,23
151,8;0,0278;3,415
151,901;0,02875;3,61
152,001;0,0296;3,815
152,1;0,0291;4,015
152,2;0,02885;4,215
152,301;0,0291;4,415
152,401;0,02895;4,615
152,5;0,02725;4,81
152,6;0,02695;4,995
152,7;0,02775;5,185
152,801;0,027;5,375
152,9;0,0269;5,56
153;0,02685;5,745
153,1;0,0271;5,93
153,2;0,02825;6,12
153,3;0,0274;6,315
153,401;0,02555;6,5
153,5;0,0229;6,665
153,601;0,02;6,815
153,7;0,01655;6,945
153,8;0,0107;7,04
153,901;0,0033;7,095
154,002;-0,00375;7,11
154,1;-0,0099;7,075
154,2;-0,01475;7,005
154,3;-0,0177;6,915
154,401;-0,02135;6,8
154,5;-0,02225;6,675
154,601;-0,02615;6,53
154,7;-0,02615;6,385
154,8;-0,0244;6,24
154,9;-0,02445;6,095
