Temps t / s;Tension U_B1 / V;Tension U_A1 / V
20,68;-0,0115;3,255
20,7;-0,01135;3,235
20,72;-0,0115;3,22
20,74;-0,01125;3,205
20,76;-0,01105;3,185
20,78;-0,01085;3,17
20,8;-0,0105;3,155
20,82;-0,01;3,14
20,84;-0,0096;3,125
20,86;-0,0092;3,11
20,88;-0,0087;3,1
20,9;-0,00815;3,09
20,92;-0,00745;3,075
20,94;-0,00695;3,065
20,96;-0,00635;3,055
20,98;-0,00585;3,045
21;-0,00525;3,035
21,02;-0,0047;3,025
21,04;-0,0041;3,02
21,06;-0,00335;3,01
21,08;-0,00275;3,005
21,1;-0,00215;3,005
21,12;-0,00145;3
21,14;-0,0008;2,995
21,16;-0,00015;2,995
21,18;0,00055;2,99
21,2;0,00115;2,995
21,22;0,00185;2,99
21,24;0,00235;2,995
21,26;0,0031;2,99
21,28;0,00355;2,995
21,3;0,00415;3
21,32;0,0048;3,005
21,34;0,0054;3,01
21,36;0,0059;3,01
21,38;0,00665;3,02
21,4;0,0071;3,03
21,42;0,0078;3,035
21,44;0,00845;3,045
21,46;0,00905;3,05
21,48;0,00975;3,065
21,5;0,01045;3,075
21,52;0,01145;3,085
21,54;0,01195;3,1
21,56;0,0124;3,115
21,58;0,01325;3,125
21,6;0,01365;3,14
21,62;0,0144;3,16
21,64;0,0153;3,175
21,66;0,0154;3,195
21,68;0,0155;3,21
21,7;0,0159;3,23
21,72;0,01625;3,245
21,74;0,0163;3,265
21,76;0,0168;3,285
21,78;0,01715;3,305
21,8;0,01745;3,32
21,82;0,018;3,34
21,84;0,01835;3,365
21,86;0,01875;3,39
21,88;0,01905;3,41
21,9;0,0195;3,43
21,92;0,0199;3,455
21,94;0,02015;3,48
21,96;0,0205;3,5
21,98;0,0207;3,525
22;0,02075;3,55
22,02;0,02075;3,57
22,04;0,02075;3,595
22,06;0,02075;3,62
22,08;0,02095;3,645
22,1;0,02115;3,67
22,12;0,0208;3,695
22,14;0,02095;3,715
22,16;0,02135;3,74
22,18;0,02135;3,765
22,2;0,0212;3,79
22,22;0,0215;3,815
22,24;0,02155;3,84
22,26;0,0214;3,87
22,28;0,02135;3,89
22,3;0,02145;3,915
22,32;0,0216;3,94
22,34;0,0215;3,965
22,36;0,02105;3,99
22,38;0,0209;4,01
22,4;0,02095;4,035
22,42;0,02095;4,06
22,44;0,02105;4,085
22,46;0,02085;4,11
22,48;0,02055;4,135
22,5;0,0205;4,155
22,52;0,0203;4,185
22,54;0,02025;4,205
22,56;0,02025;4,23
22,58;0,02005;4,25
22,6;0,01985;4,275
22,62;0,01995;4,295
22,64;0,0198;4,315
22,66;0,0194;4,345
22,68;0,01915;4,365
22,7;0,0189;4,385
22,72;0,0189;4,405
22,74;0,01885;4,43
22,76;0,01875;4,45
22,78;0,01875;4,47
22,8;0,0187;4,49
22,82;0,0187;4,515
22,84;0,0186;4,535
22,86;0,01855;4,555
22,88;0,01845;4,575
22,9;0,0185;4,6
22,92;0,0183;4,62
22,94;0,01805;4,64
22,96;0,018;4,66
22,98;0,01765;4,68
23;0,01735;4,7
23,02;0,0172;4,72
23,04;0,0166;4,74
23,06;0,01635;4,755
23,08;0,0161;4,775
23,1;0,0159;4,79
23,12;0,01555;4,81
23,14;0,01535;4,83
23,16;0,01475;4,845
23,18;0,01445;4,855
23,2;0,01405;4,87
23,22;0,01355;4,89
23,24;0,01325;4,9
23,26;0,01285;4,92
23,28;0,01275;4,93
23,3;0,0124;4,945
23,32;0,0122;4,96
23,34;0,0119;4,97
23,36;0,01215;4,985
23,38;0,0116;4,995
23,4;0,01115;5,005
23,42;0,0107;5,015
23,44;0,0103;5,03
23,46;0,0101;5,04
23,48;0,00965;5,055
23,5;0,00945;5,06
23,52;0,009;5,07
23,54;0,00855;5,08
23,56;0,0082;5,085
23,58;0,0079;5,095
23,6;0,00735;5,1
23,62;0,00715;5,105
23,64;0,00665;5,115
23,66;0,00645;5,125
23,68;0,00605;5,125
23,7;0,00555;5,13
23,72;0,00515;5,135
23,74;0,0047;5,14
23,76;0,00425;5,145
23,78;0,00385;5,145
23,8;0,0034;5,15
23,82;0,00295;5,15
23,84;0,00265;5,155
23,86;0,0022;5,155
23,88;0,00185;5,155
23,9;0,00135;5,155
23,92;0,00115;5,16
23,94;0,0007;5,155
23,96;0,00045;5,155
23,98;-5E-05;5,15
24;-0,0005;5,15
24,02;-0,00085;5,15
24,04;-0,00115;5,145
24,06;-0,00145;5,145
24,08;-0,00165;5,14
24,1;-0,00205;5,135
24,12;-0,0024;5,13
24,14;-0,00265;5,125
24,16;-0,003;5,12
24,18;-0,0033;5,115
24,2;-0,00365;5,11
24,22;-0,00425;5,1
24,24;-0,00435;5,095
24,26;-0,00445;5,085
24,28;-0,0045;5,08
24,3;-0,00515;5,07
24,32;-0,0056;5,065
24,34;-0,0061;5,055
24,36;-0,0064;5,045
24,38;-0,00685;5,035
24,4;-0,00725;5,03
24,42;-0,00755;5,02
24,44;-0,00795;5,005
24,46;-0,00825;4,995
24,48;-0,0086;4,98
24,5;-0,00865;4,97
24,52;-0,00915;4,96
24,54;-0,00945;4,945
24,56;-0,00985;4,93
24,58;-0,01045;4,915
24,6;-0,01115;4,905
24,62;-0,0113;4,89
24,64;-0,01165;4,87
24,66;-0,01215;4,855
24,68;-0,01265;4,835
24,7;-0,01335;4,82
24,72;-0,0139;4,8
24,74;-0,01455;4,785
24,76;-0,0151;4,76
24,78;-0,01585;4,745
24,8;-0,01625;4,72
24,82;-0,0166;4,7
24,84;-0,01715;4,675
24,86;-0,0175;4,655
24,88;-0,01785;4,635
24,9;-0,0182;4,61
24,92;-0,01815;4,585
24,94;-0,0184;4,56
24,96;-0,0186;4,54
24,98;-0,01895;4,515
25;-0,0193;4,49
25,02;-0,01965;4,465
25,04;-0,02;4,435
25,06;-0,02045;4,415
25,08;-0,02045;4,385
25,1;-0,02085;4,36
25,12;-0,02115;4,335
25,14;-0,02165;4,305
25,16;-0,02155;4,275
25,18;-0,02175;4,25
25,2;-0,02205;4,22
25,22;-0,0226;4,195
25,24;-0,0227;4,165
25,26;-0,023;4,13
25,28;-0,02305;4,11
25,3;-0,02345;4,075
25,32;-0,0237;4,05
25,34;-0,0237;4,015
25,36;-0,024;3,985
25,38;-0,0241;3,95
25,4;-0,024;3,925
25,42;-0,0238;3,895
25,44;-0,0237;3,865
25,46;-0,0239;3,84
25,48;-0,0241;3,805
25,5;-0,02435;3,775
25,52;-0,0243;3,745
25,54;-0,02415;3,715
25,56;-0,02395;3,685
25,58;-0,0238;3,65
25,6;-0,0234;3,625
25,62;-0,023;3,6
25,64;-0,0225;3,57
25,66;-0,02205;3,54
25,68;-0,02135;3,515
25,7;-0,0207;3,49
25,72;-0,0205;3,465
25,74;-0,0202;3,44
25,76;-0,01995;3,415
25,78;-0,0193;3,39
25,8;-0,0186;3,37
25,82;-0,0182;3,345
25,84;-0,01745;3,325
25,86;-0,01675;3,305
25,88;-0,01595;3,285
25,9;-0,01505;3,27
25,92;-0,014;3,25
25,94;-0,01305;3,235
25,96;-0,01195;3,22
25,98;-0,0109;3,21
26;-0,0098;3,195
26,02;-0,00905;3,185
26,04;-0,0078;3,175
26,06;-0,0068;3,17
26,08;-0,00565;3,16
26,1;-0,0047;3,16
26,12;-0,0038;3,155
26,14;-0,0027;3,155
26,16;-0,0018;3,15
26,18;-0,00085;3,15
26,2;0,00015;3,15
26,22;0,00125;3,16
26,24;0,0023;3,16
26,26;0,0032;3,165
26,28;0,0045;3,17
26,3;0,00525;3,18
26,32;0,00605;3,195
26,34;0,0071;3,2
26,36;0,00775;3,21
26,38;0,00895;3,225
26,4;0,01;3,24
26,42;0,0104;3,25
26,44;0,0109;3,265
26,46;0,0113;3,285
26,48;0,01195;3,295
26,5;0,0124;3,315
26,52;0,013;3,33
26,54;0,01355;3,355
26,56;0,01435;3,37
26,58;0,01485;3,39
26,6;0,01535;3,415
26,62;0,016;3,435
26,64;0,0167;3,455
26,66;0,0172;3,475
26,68;0,01765;3,505
26,7;0,01795;3,525
26,72;0,0181;3,55
26,74;0,01815;3,575
26,76;0,01825;3,6
26,78;0,01835;3,625
26,8;0,01865;3,65
26,82;0,01855;3,67
26,84;0,0186;3,7
26,86;0,01895;3,725
26,88;0,01895;3,75
26,9;0,01905;3,775
26,92;0,0191;3,8
26,94;0,01875;3,825
26,96;0,0189;3,85
26,98;0,01865;3,875
27;0,01845;3,9
27,02;0,0188;3,925
27,04;0,0178;3,95
27,06;0,0178;3,975
27,08;0,0176;3,995
27,1;0,01745;4,02
27,12;0,0174;4,045
27,14;0,01705;4,065
27,16;0,0165;4,09
27,18;0,01615;4,11
27,2;0,01595;4,135
27,22;0,0154;4,155
27,24;0,01505;4,175
27,26;0,0149;4,195
27,28;0,0144;4,215
27,3;0,01405;4,235
27,32;0,0137;4,25
27,34;0,01345;4,275
27,36;0,013;4,29
27,38;0,01265;4,31
27,4;0,0119;4,325
27,42;0,0112;4,34
27,44;0,01065;4,36
27,46;0,0101;4,37
27,48;0,00975;4,385
27,5;0,0094;4,4
27,52;0,00885;4,41
27,54;0,00835;4,425
27,56;0,00785;4,435
27,58;0,00735;4,445
27,6;0,0068;4,46
27,62;0,00635;4,465
27,64;0,00585;4,475
27,66;0,0053;4,49
27,68;0,0047;4,495
27,7;0,0041;4,505
27,72;0,00345;4,51
27,74;0,0027;4,515
27,76;0,0021;4,515
27,78;0,0015;4,52
27,8;0,0008;4,525
27,82;0,0001;4,525
27,84;-0,00045;4,53
27,86;-0,00085;4,53
27,88;-0,0016;4,53
27,9;-0,0022;4,53
27,92;-0,00295;4,53
27,94;-0,0033;4,525
27,96;-0,0039;4,525
27,98;-0,00445;4,52
28;-0,0051;4,515
28,02;-0,00575;4,51
28,04;-0,0063;4,505
28,06;-0,00685;4,5
28,08;-0,0074;4,495
28,1;-0,00785;4,485
28,12;-0,00835;4,475
28,14;-0,0089;4,47
28,16;-0,0092;4,455
28,18;-0,00955;4,445
28,2;-0,01005;4,435
28,22;-0,0107;4,425
28,24;-0,01135;4,415
28,26;-0,01185;4,4
28,28;-0,0125;4,39
28,3;-0,01295;4,37
28,32;-0,0139;4,36
28,34;-0,0144;4,345
28,36;-0,0149;4,325
28,38;-0,01535;4,31
28,4;-0,0159;4,295
28,42;-0,0163;4,275
28,44;-0,01705;4,255
28,46;-0,01765;4,235
28,48;-0,01825;4,215
28,5;-0,0189;4,195
28,52;-0,01885;4,175
28,54;-0,01965;4,155
28,56;-0,0202;4,13
28,58;-0,0209;4,105
28,6;-0,0213;4,08
28,62;-0,02195;4,055
28,64;-0,0225;4,03
28,66;-0,02285;4,005
28,68;-0,02355;3,98
28,7;-0,024;3,95
28,72;-0,02435;3,92
28,74;-0,02485;3,895
28,76;-0,02515;3,87
28,78;-0,02525;3,835
28,8;-0,0254;3,805
28,82;-0,026;3,78
28,84;-0,0265;3,75
28,86;-0,02695;3,715
28,88;-0,02735;3,685
28,9;-0,0275;3,655
28,92;-0,0277;3,62
28,94;-0,02785;3,585
28,96;-0,02775;3,555
28,98;-0,02775;3,525
29;-0,0275;3,495
29,02;-0,02725;3,46
29,04;-0,02755;3,43
29,06;-0,0277;3,4
29,08;-0,0276;3,37
29,1;-0,02765;3,335
29,12;-0,02745;3,305
29,14;-0,027;3,275
29,16;-0,0265;3,245
29,18;-0,02565;3,215
29,2;-0,025;3,19
29,22;-0,0241;3,16
29,24;-0,0235;3,135
29,26;-0,023;3,11
29,28;-0,0225;3,08
29,3;-0,02155;3,06
29,32;-0,02095;3,04
29,34;-0,0202;3,015
29,36;-0,01915;2,995
29,38;-0,0181;2,975
29,4;-0,01725;2,955
29,42;-0,0163;2,94
29,44;-0,01505;2,925
29,46;-0,0138;2,91
29,48;-0,0127;2,9
29,5;-0,0114;2,89
29,52;-0,0101;2,88
29,54;-0,00885;2,875
29,56;-0,0077;2,865
29,58;-0,00655;2,865
29,6;-0,00515;2,865
29,62;-0,00375;2,86
29,64;-0,00265;2,86
29,66;-0,0015;2,865
29,68;-0,0003;2,87
29,7;0,001;2,875
29,72;0,0023;2,875
29,74;0,00345;2,885
29,76;0,00465;2,895
29,78;0,006;2,905
29,8;0,007;2,92
29,82;0,0078;2,935
29,84;0,0087;2,95
29,86;0,00955;2,965
29,88;0,0104;2,98
29,9;0,01135;3
29,92;0,0125;3,02
29,94;0,0138;3,04
29,96;0,0148;3,06
29,98;0,01595;3,085
30;0,01715;3,115
30,02;0,01795;3,14
30,04;0,0184;3,165
30,06;0,01885;3,195
30,08;0,01935;3,22
30,1;0,0198;3,255
30,12;0,02045;3,28
30,14;0,02095;3,315
30,16;0,02175;3,34
30,18;0,02245;3,375
30,2;0,0229;3,405
30,22;0,0235;3,44
30,24;0,0237;3,475
30,26;0,02385;3,505
30,28;0,02395;3,54
30,3;0,0243;3,575
30,32;0,02435;3,605
30,34;0,02445;3,64
30,36;0,02475;3,68
30,38;0,0248;3,715
30,4;0,02505;3,745
30,42;0,02485;3,785
30,44;0,02505;3,82
30,46;0,02525;3,85
30,48;0,02505;3,89
30,5;0,0247;3,92
30,52;0,0247;3,955
30,54;0,0251;3,995
30,56;0,0249;4,03
30,58;0,02445;4,065
30,6;0,0243;4,095
30,62;0,0242;4,13
30,64;0,02405;4,16
30,66;0,02405;4,195
30,68;0,02385;4,23
30,7;0,0236;4,265
30,72;0,0233;4,295
30,74;0,0232;4,33
30,76;0,02325;4,365
30,78;0,02325;4,395
30,8;0,0233;4,425
30,82;0,02345;4,46
30,84;0,02335;4,495
30,86;0,0235;4,525
30,88;0,0232;4,56
30,9;0,02315;4,59
30,92;0,02295;4,625
30,94;0,02235;4,655
30,96;0,02215;4,685
30,98;0,02185;4,715
31;0,0214;4,75
31,02;0,02085;4,775
31,04;0,02045;4,805
31,06;0,0201;4,835
31,08;0,0197;4,86
31,1;0,01995;4,89
31,12;0,0195;4,92
31,14;0,0191;4,945
31,16;0,01865;4,97
31,18;0,0185;4,995
31,2;0,0184;5,025
31,22;0,01845;5,05
31,24;0,0185;5,075
31,26;0,01835;5,105
31,28;0,01835;5,13
31,3;0,0182;5,155
31,32;0,0181;5,185
31,34;0,01805;5,21
31,36;0,0181;5,235
31,38;0,01805;5,265
31,4;0,01785;5,29
31,42;0,01755;5,315
31,44;0,01735;5,34
31,46;0,01705;5,36
31,48;0,0166;5,39
31,5;0,0163;5,41
31,52;0,0161;5,435
31,54;0,01565;5,455
31,56;0,0153;5,48
31,58;0,0149;5,5
31,6;0,0144;5,52
31,62;0,01425;5,54
31,64;0,01405;5,565
31,66;0,0139;5,585
31,68;0,0138;5,605
31,7;0,01365;5,625
31,72;0,0136;5,645
31,74;0,01345;5,67
31,76;0,01325;5,685
31,78;0,01325;5,705
31,8;0,0131;5,725
31,82;0,013;5,745
31,84;0,0129;5,76
31,86;0,01285;5,78
31,88;0,01265;5,8
31,9;0,01255;5,82
31,92;0,01255;5,84
31,94;0,01255;5,855
31,96;0,0124;5,875
31,98;0,0121;5,895
32;0,0119;5,915
32,02;0,01175;5,93
32,04;0,0119;5,95
32,06;0,0114;5,965
32,08;0,01065;5,985
32,1;0,0105;5,995
32,12;0,0101;6,015
32,14;0,0098;6,025
32,16;0,00955;6,04
32,18;0,00935;6,055
32,2;0,0092;6,07
32,22;0,0088;6,085
32,24;0,00835;6,1
32,26;0,0081;6,11
32,28;0,0079;6,125
32,3;0,00775;6,14
32,32;0,0077;6,15
32,34;0,00745;6,16
32,36;0,00705;6,175
32,38;0,00695;6,185
32,4;0,00665;6,195
32,42;0,0063;6,21
32,44;0,00605;6,215
32,46;0,0057;6,225
32,48;0,00525;6,235
32,5;0,0049;6,245
32,52;0,0045;6,255
32,54;0,0042;6,265
32,56;0,0039;6,27
32,58;0,00355;6,275
32,6;0,00315;6,285
32,62;0,0028;6,29
32,64;0,0025;6,3
32,66;0,00205;6,3
32,68;0,00165;6,305
32,7;0,0012;6,31
32,72;0,001;6,31
32,74;0,0007;6,315
32,76;0,0004;6,32
32,78;-5E-05;6,325
32,8;-0,00025;6,325
32,82;-0,00045;6,325
32,84;-0,00045;6,33
32,86;-0,00085;6,33
32,88;-0,00105;6,335
32,9;-0,0012;6,335
32,92;-0,00125;6,335
32,94;-0,0013;6,335
32,96;-0,00145;6,34
32,98;-0,0015;6,335
33;-0,00155;6,34
33,02;-0,00175;6,34
33,04;-0,00175;6,34
33,06;-0,0019;6,34
33,08;-0,00175;6,34
33,1;-0,00175;6,34
33,12;-0,00175;6,34
33,14;-0,00185;6,34
33,16;-0,0018;6,345
33,18;-0,00155;6,34
33,2;-0,0015;6,345
33,22;-0,00145;6,35
33,24;-0,00135;6,35
33,26;-0,0011;6,345
33,28;-0,0012;6,35
33,3;-0,00105;6,35
33,32;-0,00095;6,35
33,34;-0,00085;6,355
33,36;-0,0008;6,355
33,38;-0,0005;6,355
33,4;-0,00075;6,36
33,42;-0,0004;6,36
33,44;-0,0006;6,365
33,46;-0,0005;6,365
33,48;-0,00055;6,365
33,5;-0,0004;6,37
33,52;-0,00035;6,37
33,54;-0,00025;6,375
33,56;-0,0002;6,375
33,58;-0,0001;6,38
33,6;0;6,385
33,62;0;6,38
33,64;0,00015;6,385
33,66;0,0004;6,385
33,68;0,00035;6,39
33,7;0,00055;6,395
33,72;0,00075;6,395
33,74;0,0009;6,4
33,76;0,00095;6,405
33,78;0,0012;6,41
33,8;0,0013;6,415
33,82;0,0015;6,42
33,84;0,00165;6,42
33,86;0,00175;6,43
33,88;0,00205;6,43
33,9;0,0022;6,44
33,92;0,00245;6,445
33,94;0,00285;6,45
33,96;0,00305;6,455
33,98;0,00325;6,465
34;0,0034;6,47
34,02;0,0034;6,475
34,04;0,0039;6,485
34,06;0,00425;6,49
34,08;0,0046;6,5
34,1;0,0046;6,51
34,12;0,00495;6,52
34,14;0,00525;6,525
34,16;0,0054;6,535
34,18;0,0054;6,55
34,2;0,00555;6,555
34,22;0,0057;6,57
34,24;0,0058;6,575
34,26;0,006;6,585
34,28;0,00605;6,595
34,3;0,00635;6,61
34,32;0,0066;6,62
34,34;0,00695;6,63
34,36;0,00695;6,64
34,38;0,00705;6,65
34,4;0,0073;6,66
34,42;0,00755;6,675
34,44;0,0077;6,685
34,46;0,008;6,7
34,48;0,00835;6,715
34,5;0,00845;6,73
34,52;0,0085;6,74
34,54;0,00825;6,755
34,56;0,0084;6,765
34,58;0,00835;6,78
34,6;0,0081;6,79
34,62;0,00795;6,805
34,64;0,00795;6,815
34,66;0,0079;6,83
34,68;0,00785;6,845
34,7;0,00775;6,855
34,72;0,00775;6,865
34,74;0,0078;6,875
34,76;0,00795;6,89
34,78;0,00795;6,9
34,8;0,0077;6,915
34,82;0,0076;6,925
34,84;0,0076;6,935
34,86;0,0072;6,95
34,88;0,007;6,96
34,9;0,0068;6,97
34,92;0,00655;6,98
34,94;0,0063;6,99
34,96;0,00605;7,005
34,98;0,0056;7,01
35;0,0052;7,02
35,02;0,0047;7,025
35,04;0,00435;7,035
35,06;0,00375;7,04
35,08;0,00345;7,045
35,1;0,003;7,055
35,12;0,00255;7,06
35,14;0,0019;7,06
35,16;0,0015;7,065
35,18;0,0009;7,07
35,2;0,00035;7,07
35,22;-0,0003;7,075
35,24;-0,00075;7,075
35,26;-0,0013;7,075
35,28;-0,0018;7,075
35,3;-0,0024;7,075
35,32;-0,00295;7,07
35,34;-0,0033;7,07
35,36;-0,0039;7,07
35,38;-0,00425;7,065
35,4;-0,0048;7,06
35,42;-0,0054;7,055
35,44;-0,00595;7,05
35,46;-0,00635;7,045
35,48;-0,0069;7,04
35,5;-0,00725;7,03
35,52;-0,00775;7,025
35,54;-0,00815;7,015
35,56;-0,0085;7,005
35,58;-0,009;6,995
35,6;-0,00925;6,985
35,62;-0,0098;6,975
35,64;-0,0102;6,965
35,66;-0,0106;6,95
35,68;-0,01095;6,94
35,7;-0,01125;6,93
35,72;-0,0115;6,915
35,74;-0,0118;6,905
35,76;-0,0122;6,89
35,78;-0,0125;6,88
35,8;-0,01265;6,86
35,82;-0,01285;6,85
35,84;-0,01305;6,83
35,86;-0,0133;6,82
35,88;-0,01375;6,805
35,9;-0,01415;6,785
35,92;-0,0145;6,77
35,94;-0,0149;6,75
35,96;-0,015;6,735
35,98;-0,01535;6,72
36;-0,0156;6,7
36,02;-0,01585;6,685
36,04;-0,01595;6,665
36,06;-0,01565;6,65
36,08;-0,0158;6,63
36,1;-0,01605;6,61
36,12;-0,01625;6,595
36,14;-0,01665;6,575
36,16;-0,01715;6,555
36,18;-0,0174;6,535
36,2;-0,01755;6,515
36,22;-0,01765;6,495
36,24;-0,0179;6,475
36,26;-0,0181;6,455
36,28;-0,0183;6,43
36,3;-0,01835;6,41
36,32;-0,0184;6,39
36,34;-0,0186;6,365
36,36;-0,0184;6,345
36,38;-0,0183;6,32
36,4;-0,01815;6,3
36,42;-0,01785;6,285
36,44;-0,0176;6,265
36,46;-0,0174;6,24
36,48;-0,017;6,22
36,5;-0,01715;6,205
36,52;-0,01705;6,18
36,54;-0,0169;6,16
36,56;-0,0169;6,14
36,58;-0,01685;6,12
36,6;-0,01675;6,1
36,62;-0,0168;6,08
36,64;-0,01675;6,06
36,66;-0,0168;6,04
36,68;-0,0166;6,02
36,7;-0,0165;6
36,72;-0,01635;5,985
36,74;-0,0162;5,96
36,76;-0,01595;5,945
36,78;-0,0159;5,925
36,8;-0,0157;5,91
36,82;-0,0154;5,89
36,84;-0,0152;5,87
36,86;-0,01505;5,85
36,88;-0,01495;5,835
36,9;-0,0148;5,815
36,92;-0,0144;5,8
36,94;-0,01425;5,78
36,96;-0,0139;5,765
36,98;-0,01355;5,75
37;-0,01335;5,735
37,02;-0,01305;5,72
37,04;-0,01285;5,7
37,06;-0,01275;5,685
37,08;-0,01255;5,67
37,1;-0,01245;5,66
37,12;-0,01215;5,64
37,14;-0,01205;5,625
37,16;-0,01185;5,61
37,18;-0,0117;5,595
37,2;-0,0115;5,58
37,22;-0,01145;5,57
37,24;-0,01135;5,555
37,26;-0,01125;5,54
37,28;-0,0111;5,525
37,3;-0,01095;5,515
37,32;-0,01085;5,5
37,34;-0,0109;5,49
37,36;-0,0107;5,475
37,38;-0,01045;5,46
37,4;-0,01025;5,45
37,42;-0,01;5,435
37,44;-0,00995;5,425
37,46;-0,0096;5,41
37,48;-0,0093;5,4
37,5;-0,00895;5,39
37,52;-0,0089;5,38
37,54;-0,00855;5,365
37,56;-0,00815;5,355
37,58;-0,00795;5,345
37,6;-0,008;5,335
37,62;-0,0077;5,325
37,64;-0,0075;5,315
37,66;-0,00715;5,305
37,68;-0,0069;5,295
37,7;-0,0068;5,29
37,72;-0,00645;5,28
37,74;-0,00595;5,275
37,76;-0,00585;5,265
37,78;-0,00545;5,26
37,8;-0,00495;5,255
37,82;-0,00465;5,245
37,84;-0,0044;5,24
37,86;-0,00365;5,235
37,88;-0,0036;5,23
37,9;-0,00325;5,225
37,92;-0,0027;5,225
37,94;-0,0025;5,22
37,96;-0,0023;5,22
37,98;-0,00175;5,215
38;-0,00155;5,215
38,02;-0,00135;5,21
38,04;-0,00075;5,21
38,06;-0,0005;5,21
38,08;-0,00025;5,21
38,1;0,0002;5,21
38,12;0,0004;5,205
38,14;0,00065;5,205
38,16;0,0011;5,205
38,18;0,00125;5,205
38,2;0,0015;5,21
38,22;0,0017;5,21
38,24;0,00195;5,215
38,26;0,00225;5,215
38,28;0,0023;5,215
38,3;0,00245;5,22
38,32;0,0028;5,22
38,34;0,00315;5,225
38,36;0,00335;5,23
38,38;0,0037;5,23
38,4;0,00395;5,24
38,42;0,00425;5,24
38,44;0,0045;5,245
38,46;0,0047;5,255
38,48;0,0052;5,26
38,5;0,0056;5,265
38,52;0,0059;5,27
38,54;0,00625;5,275
38,56;0,0066;5,285
38,58;0,0067;5,295
38,6;0,007;5,3
38,62;0,00735;5,31
38,64;0,00755;5,315
38,66;0,0078;5,325
38,68;0,00805;5,335
38,7;0,00835;5,345
38,72;0,0086;5,355
38,74;0,0089;5,365
38,76;0,0092;5,375
38,78;0,00965;5,385
38,8;0,00995;5,395
38,82;0,01025;5,41
38,84;0,0105;5,42
38,86;0,01085;5,43
38,88;0,01105;5,445
38,9;0,01125;5,46
38,92;0,0115;5,47
38,94;0,01155;5,485
38,96;0,0118;5,5
38,98;0,01205;5,515
39;0,0122;5,53
39,02;0,0124;5,545
39,04;0,0127;5,555
39,06;0,01265;5,57
39,08;0,01285;5,59
39,1;0,0129;5,6
39,12;0,0131;5,615
39,14;0,0132;5,63
39,16;0,0134;5,645
39,18;0,01375;5,665
39,2;0,01395;5,68
39,22;0,0142;5,695
39,24;0,01455;5,71
39,26;0,0149;5,73
39,28;0,01525;5,75
39,3;0,01545;5,765
39,32;0,01575;5,785
39,34;0,0159;5,805
39,36;0,0162;5,82
39,38;0,01655;5,84
39,4;0,01675;5,865
39,42;0,0171;5,88
39,44;0,01735;5,9
39,46;0,0178;5,925
39,48;0,0178;5,94
39,5;0,0185;5,965
39,52;0,0184;5,985
39,54;0,01815;6,01
39,56;0,01825;6,025
39,58;0,0183;6,05
39,6;0,01835;6,07
39,62;0,0183;6,09
39,64;0,01845;6,11
39,66;0,01875;6,135
39,68;0,0188;6,155
39,7;0,0191;6,18
39,72;0,0192;6,205
39,74;0,0193;6,225
39,76;0,01925;6,25
39,78;0,01935;6,265
39,8;0,0194;6,29
39,82;0,0195;6,31
39,84;0,01915;6,335
39,86;0,0189;6,36
39,88;0,0185;6,38
39,9;0,01805;6,4
39,92;0,0176;6,42
39,94;0,01715;6,435
39,96;0,0166;6,455
39,98;0,0164;6,475
40;0,016;6,495
40,02;0,0156;6,51
40,04;0,01515;6,525
40,06;0,01465;6,545
40,08;0,0144;6,56
40,1;0,01405;6,575
40,12;0,0136;6,59
40,14;0,01315;6,6
40,16;0,01275;6,615
40,18;0,0119;6,63
40,2;0,0112;6,64
40,22;0,01045;6,65
40,24;0,00985;6,66
40,26;0,00925;6,67
40,28;0,00865;6,68
40,3;0,00785;6,685
40,32;0,00735;6,695
40,34;0,00685;6,7
40,36;0,00585;6,705
40,38;0,00525;6,705
40,4;0,0046;6,71
40,42;0,0039;6,71
40,44;0,00335;6,71
40,46;0,00275;6,715
40,48;0,0023;6,715
40,5;0,002;6,715
40,52;0,00135;6,715
40,54;0,0008;6,71
40,56;0,0003;6,71
40,58;-0,0003;6,71
40,6;-0,00085;6,705
40,62;-0,00125;6,7
40,64;-0,00175;6,695
40,66;-0,0022;6,69
40,68;-0,0026;6,68
40,7;-0,00305;6,675
40,72;-0,0036;6,665
40,74;-0,00405;6,66
40,76;-0,0042;6,655
40,78;-0,00465;6,645
40,8;-0,0051;6,635
40,82;-0,00545;6,63
40,84;-0,00575;6,62
40,86;-0,0058;6,61
40,88;-0,00595;6,595
40,9;-0,00605;6,585
40,92;-0,0061;6,575
40,94;-0,0065;6,56
40,96;-0,00675;6,555
40,98;-0,00685;6,545
41;-0,00745;6,53
41,02;-0,0077;6,52
41,04;-0,0079;6,5
41,06;-0,0081;6,49
41,08;-0,0082;6,475
41,1;-0,0084;6,465
41,12;-0,0086;6,455
41,14;-0,0086;6,44
41,16;-0,0086;6,425
41,18;-0,0088;6,415
41,2;-0,0087;6,395
41,22;-0,0086;6,38
41,24;-0,0085;6,37
41,26;-0,0086;6,355
41,28;-0,0085;6,345
41,3;-0,0082;6,33
41,32;-0,00775;6,315
41,34;-0,0076;6,305
41,36;-0,0073;6,29
41,38;-0,00705;6,28
41,4;-0,0069;6,27
41,42;-0,0065;6,26
41,44;-0,0061;6,245
41,46;-0,00575;6,24
41,48;-0,00555;6,23
41,5;-0,0051;6,22
41,52;-0,00455;6,21
41,54;-0,00405;6,2
41,56;-0,00355;6,195
41,58;-0,0034;6,185
