0.016680,
4.701320
4.723960
4.746600
4.769200
4.791840
4.814480
4.871040
4.893680
4.910320
4.927600
4.944280
4.984200
5.006800
5.023480
5.040760
5.063360
5.097320
5.119960
5.136640
5.153880
5.176520
5.199160
5.221800
5.289680
5.306320
5.323640
5.346240
5.368880
5.391480
5.408160
5.425440
5.448040
5.482000
5.504640
5.527280
5.549880
5.572520
5.595160
5.629080
5.651720
5.668400
5.685680
5.730920
5.753560
5.770200
5.787480
5.810120
5.832760
5.855360
5.878000
5.911960
5.934560
5.951240
5.968520
6.025080
6.047720
6.070360
6.087000
6.138200
6.160880
6.194800
6.217440
6.240040
6.262680
6.285320
6.301960
6.319240
6.341880
6.358520
6.387120
6.403800
6.421080
6.466320
6.488960
6.505640
6.522880
6.579480
6.602120
6.624760
6.647360
6.670000
6.686640
6.715240
6.731920
6.749160
6.771800
6.794440
6.817080
6.839680
6.856360
6.873640
6.918880
6.941520
6.958200
6.975480
6.998080
7.043360
7.065960
7.082640
7.099920
7.133840
7.156480
7.173160
7.190440
7.224360
7.241040
7.258320
7.314880
7.337520
7.354200
7.382760
7.399440
7.416720
7.439360
7.484600
7.507240
7.529840
7.552480
7.575120
7.597760
7.620360
7.643000
7.665640
7.688240
7.710880
7.744840
7.767440
7.790080
7.806760
7.835360
7.880600
7.903240
7.925840
7.948480
7.971120
7.993720
8.016360
8.033040
8.050320
8.072920
8.095560
8.118200
8.140840
8.163440
8.197400
8.220000
8.253960
8.276600
8.321840
8.344480
8.367120
8.389720
8.406400
8.423680
8.446320
8.468920
8.491560
8.514200
8.536800
8.559440
8.582080
8.604680
8.627320
8.644000
8.661280
8.740480
8.757120
8.774400
8.797040
8.819680
8.836320
8.853600
8.876240
8.898880
8.921480
8.938160
8.955440
8.978080
8.994720
9.012000
9.068560
9.091200
9.113840
9.136480
9.181720
9.198400
9.215680
9.238280
9.260920
9.283560
9.300200
9.328800
9.351440
9.368080
9.396680
9.413360
9.430600
9.453280
9.498480
9.521120
9.543760
9.566400
9.611640
9.628320
9.656920
9.679520
9.702160
9.724800
9.747440
9.770040
9.815280
9.849240
9.865920
9.894520
9.917120
9.939760
9.962400
9.979040
9.996320
10.018960
10.064200
10.086840
10.109480
10.126160
10.154720
10.177360
10.194040
10.211320
10.233920
10.250600
10.279200
10.301800
10.324440
10.369680
10.386360
10.403640
10.448880
10.471520
10.494160
10.516800
10.539400
10.562040
10.584680
10.601320
10.618600
10.641240
10.663840
10.686520
10.720440
10.743080
10.765680
10.822240
10.844880
10.867520
10.901480
10.924080
10.940760
10.969360
10.986000
11.003280
11.025920
11.048560
11.065200
11.082480
11.105120
11.127720
11.173000
11.195640
11.212320
11.229560
11.274800
11.291480
11.331400
11.354040
11.376640
11.399280
11.421920
11.444520
11.461200
11.478480
11.501120
11.517760
11.568960
11.591600
11.614240
11.630920
11.648200
11.670800
11.716080
11.738720
11.761360
11.783960
11.806600
11.823240
11.840520
11.863160
11.885760
11.908440
11.931040
11.947720
11.964960
12.021560
12.038240
12.055520
12.078120
12.123360
12.146040
12.162680
12.179960
12.202560
12.236520
12.253200
12.281800
12.315720
12.332400
12.349680
12.372280
12.394920
12.417560
12.451480
12.474120
12.496760
12.519400
12.564600
12.581280
12.609880
12.632520
12.655160
12.677760
12.700400
12.717080
12.734320
12.756960
12.779600
12.796280
12.813560
12.847480
12.870120
12.904040
12.920720
12.960640
12.983240
13.005880
13.028520
13.045200
13.062440
13.085080
13.119040
13.141640
13.164280
13.180960
13.209520
13.232160
13.248840
13.277440
13.311360
13.334000
13.356640
13.390560
13.413200
13.435840
13.458440
13.481080
13.503720
13.526320
13.548960
13.571600
13.594200
13.610880
13.639480
13.662120
13.684720
13.741280
13.757960
13.775240
13.820480
13.837160
13.865760
13.882400
13.899680
13.922320
13.944960
13.961640
13.990200
14.012840
14.035480
14.058080
14.080720
14.103360
14.126000
14.142640
14.159920
14.205160
14.221840
14.273040
14.295680
14.318320
14.335000
14.352280
14.374880
14.397520
14.420160
14.442760
14.465400
14.488040
14.510680
14.533280
14.549960
14.567240
14.612480
14.629160
14.646440
14.669040
14.691680
14.725640
14.748240
14.782200
14.804840
14.827440
14.850080
14.872720
14.895320
14.929320
14.951920
14.974520
14.991200
15.042400
15.059080
15.076360
15.099000
15.144240
15.178200
15.200840
15.223440
15.246080
15.280040
15.296680
15.313960
15.336600
15.359200
15.381840
15.404480
15.427120
15.449720
15.494960
15.517600
15.540240
15.574200
15.596800
15.619440
15.642080
15.658720
15.676000
15.698640
15.721280
15.743880
15.766520
15.783200
15.834400
15.857040
15.873720
15.891000
15.913600
15.936240
15.958880
15.981480
16.026720
16.049360
16.072000
16.094640
16.111320
16.128560
16.173800
16.196440
16.213120
16.253000
16.275680
16.298280
16.314960
16.354840
16.377480
16.400120
16.422760
16.439400
16.468000
16.490640
16.513240
16.535880
16.552560
16.581160
16.597800
16.637720
16.660360
16.677000
16.694280
16.716920
16.739520
16.756200
16.796120
16.812760
16.864000
16.897920
16.914600
16.931840
16.954520
16.977120
16.999760
17.016440
17.056320
17.073000
17.090280
17.112920
17.135520
17.158160
17.174840
17.192080
17.237360
17.254040
17.271320
17.305240
17.327880
17.350520
17.367200
17.395760
17.412440
17.429680
17.452320
17.497560
17.520200
17.542840
17.559520
17.576760
17.593440
17.644640
17.667320
17.689920
17.712560
17.735160
17.757800
17.780440
17.797120
17.825680
17.848320
17.865000
17.882280
17.938840
17.961480
17.984120
18.000760
18.018040
18.040640
18.097240
18.119840
18.142520
18.165120
18.187760
18.204400
18.244320
18.266960
18.283600
18.300880
18.323520
18.346120
18.380080
18.402720
18.425360
18.447960
18.470600
18.487280
18.527160
18.549800
18.572440
18.595080
18.611720
18.640320
18.662920
18.685560
18.708200
18.730800
18.747480
18.776080
18.798720
18.821320
18.843960
18.866600
18.900520
18.923160
18.945800
18.979720
19.002360
19.025000
19.047600
19.070240
19.092880
19.115520
19.138120
19.160760
19.183400
19.217320
19.239960
19.256640
19.285200
19.307840
19.330480
19.353080
19.398320
19.421000
19.443600
19.466240
19.488840
19.505520
19.522800
19.545440
19.568080
19.590680
19.613320
19.630000
19.681200
19.697880
19.726480
19.749080
19.771720
19.794360
