BinCenter (ps);Histo01;Histo02;Histo03;Histo04
88250;588;633;633;588
88750;556;603;603;556
89250;578;613;613;578
89750;595;564;564;595
90250;535;621;621;535
90750;576;597;597;576
91250;571;583;583;571
91750;581;600;600;581
92250;596;603;603;596
92750;582;646;646;582
93250;547;534;534;547
93750;635;584;584;635
94250;586;591;591;586
94750;536;590;590;536
95250;621;540;540;621
95750;564;589;589;564
96250;552;560;560;552
96750;566;546;546;566
97250;618;554;554;618
97750;595;555;555;595
98250;568;581;581;568
98750;582;610;610;582
99250;615;564;564;615
99750;592;568;568;592
550;93;2051;2051;93
1650;5;309;309;5
2750;4;9;9;4
3850;3;8;8;3
4950;2;6;6;2
6050;6;4;4;6
7150;5;1;1;5
8250;2;4;4;2
9350;1;3;3;1
10450;2;5;5;2
11550;3;6;6;3
12650;3;4;4;3
13750;1;1;1;1
14850;5;2;2;5
15950;1;8;8;1
17050;0;6;6;0
18150;9;5;5;9
19250;4;4;4;4
20350;3;3;3;3
21450;5;3;3;5
22550;3;7;7;3
23650;4;2;2;4
24750;2;1;1;2
25850;0;3;3;0
26950;1;7;7;1
28050;5;4;4;5
29150;1;0;0;1
30250;4;5;5;4
31350;4;10;10;4
32450;6;5;5;6
33550;4;5;5;4
34650;3;5;5;3
35750;5;8;8;5
36850;4;4;4;4
37950;5;1;1;5
39050;4;2;2;4
40150;2;6;6;2
41250;3;4;4;3
42350;4;1;1;4
43450;11;6;6;11
44550;11;3;3;11
45650;5;2;2;5
46750;4;3;3;4
47850;1;3;3;1
48950;8;6;6;8
50050;5;7;7;5
51150;4;9;9;4
52250;7;5;5;7
53350;21;5;5;21
54450;17;10;10;17
55550;8;7;7;8
56650;8;5;5;8
57750;2;3;3;2
58850;6;4;4;6
59950;6;4;4;6
61050;3;7;7;3
62150;4;4;4;4
63250;5;3;3;5
64350;5;2;2;5
65450;5;2;2;5
66550;3;4;4;3
67650;8;4;4;8
68750;6;4;4;6
69850;3;3;3;3
70950;8;3;3;8
72050;2;3;3;2
73150;4;1;1;4
74250;3;3;3;3
75350;5;2;2;5
76450;7;3;3;7
77550;4;2;2;4
78650;2;1;1;2
79750;0;2;2;0
80850;2;4;4;2
81950;5;4;4;5
83050;2;5;5;2
84150;7;3;3;7
85250;5;4;4;5
86350;6;2;2;6
87450;5;4;4;5
88550;6;3;3;6
89650;3;1;1;3
90750;2;6;6;2
91850;4;4;4;4
92950;6;2;2;6
94050;3;6;6;3
95150;5;4;4;5
96250;3;4;4;3
97350;4;3;3;4
98450;4;5;5;4
99550;3;9;9;3
